brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
FTC Tree,Joker Light 110 cm (2 rings),ppe,cambium saver,100% polyester strap / stainless steel rings,EN 795 B; TS 16415:2013 (2 users),,,26,,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=572,https://ftc-tree.com/en/climbing/188-joker-light.html,,
FTC Tree,Joker Light 200 cm (1 ring),ppe,cambium saver,100% polyester strap / stainless steel ring,EN 795 B; TS 16415:2013 (2 users),,,26,,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=572,https://ftc-tree.com/en/climbing/188-joker-light.html,,
FTC Tree,Joker Light 500 cm (1 ring),ppe,cambium saver,100% polyester strap / stainless steel ring,EN 795 B; TS 16415:2013 (2 users),,,26,,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=572,https://ftc-tree.com/en/climbing/188-joker-light.html,,
FTC Tree,Choker Joker Light,ppe,cambium saver,100% polyester strap / steel ultra quick link / aluminium retrieval ball,CE EN 795:B; TS 16415:2013 (2 users),,,30,,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=575,https://ftc-tree.com/en/climbing/160-choker-joker-light-3701356700336.html,,
FTC Tree,Katuali 10 mm,rigging,rigging rope,100% polyester double braid,Machinery Directive 2006/42/CE,10,,32,4.5 kN,,10,10,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=474,https://ftc-tree.com/en/rigging/115-rope-katuali.html,,
FTC Tree,Katuali 12 mm,rigging,rigging rope,100% polyester double braid,Machinery Directive 2006/42/CE,10,,42,6 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=474,https://ftc-tree.com/en/rigging/115-rope-katuali.html,,
FTC Tree,Katuali 14 mm,rigging,rigging rope,100% polyester double braid,Machinery Directive 2006/42/CE,10,,55,7.8 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=474,https://ftc-tree.com/en/rigging/115-rope-katuali.html,,
FTC Tree,Katuali 16 mm,rigging,rigging rope,100% polyester double braid,Machinery Directive 2006/42/CE,10,,72,10.2 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=474,https://ftc-tree.com/en/rigging/115-rope-katuali.html,,
FTC Tree,Katuali 18 mm,rigging,rigging rope,100% polyester double braid,Machinery Directive 2006/42/CE,10,,86,12.2 kN,,18,18,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=474,https://ftc-tree.com/en/rigging/115-rope-katuali.html,,
FTC Tree,Anaconda 12 mm,rigging,rigging rope,100% polyester double braid (polyurethane coated),Machinery Directive 2006/42/CE,10,,45,6.4 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=471,https://ftc-tree.com/en/rigging/57-rigging-rope-anaconda.html,,
FTC Tree,Anaconda 14 mm,rigging,rigging rope,100% polyester double braid (polyurethane coated),Machinery Directive 2006/42/CE,10,,55,7.8 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=471,https://ftc-tree.com/en/rigging/57-rigging-rope-anaconda.html,,
FTC Tree,Anaconda 16 mm,rigging,rigging rope,100% polyester double braid (polyurethane coated),Machinery Directive 2006/42/CE,10,,67,9.5 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=471,https://ftc-tree.com/en/rigging/57-rigging-rope-anaconda.html,,
FTC Tree,Anaconda 18 mm,rigging,rigging rope,100% polyester double braid (polyurethane coated),Machinery Directive 2006/42/CE,10,,76,11 kN,,18,18,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=471,https://ftc-tree.com/en/rigging/57-rigging-rope-anaconda.html,,
FTC Tree,Katuali rigging sling 10 mm,rigging,rigging sling,100% polyester double braid,Machinery Directive 2006/42/CE,10,,29,4.1 kN,,10,10,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=401,https://ftc-tree.com/en/rigging/235-katuali-rigging-sling.html,,
FTC Tree,Katuali rigging sling 12 mm,rigging,rigging sling,100% polyester double braid,Machinery Directive 2006/42/CE,10,,40,5.7 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=401,https://ftc-tree.com/en/rigging/235-katuali-rigging-sling.html,,
FTC Tree,Katuali rigging sling 14 mm,rigging,rigging sling,100% polyester double braid,Machinery Directive 2006/42/CE,10,,52,7.4 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=401,https://ftc-tree.com/en/rigging/235-katuali-rigging-sling.html,,
FTC Tree,Katuali rigging sling 16 mm,rigging,rigging sling,100% polyester double braid,Machinery Directive 2006/42/CE,10,,70,10 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=401,https://ftc-tree.com/en/rigging/235-katuali-rigging-sling.html,,
FTC Tree,Katuali rigging sling 18 mm,rigging,rigging sling,100% polyester double braid,Machinery Directive 2006/42/CE,10,,84,12 kN,,18,18,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=401,https://ftc-tree.com/en/rigging/235-katuali-rigging-sling.html,,
FTC Tree,Éclipse 3,rigging,rigging block,aluminium,Machinery Directive 2006/42/CE,,,150,30 kN,,,18,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=142,https://ftc-tree.com/en/rigging/48-eclipse-3-rigging-block-3701356700008.html,,
FTC Tree,Mini-Éclipse 2,rigging,rigging block,aluminium,Machinery Directive 2006/42/CE,,,100,20 kN,,,16,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=149,https://ftc-tree.com/en/rigging/49-rigging-block-mini-eclipse-2-3701356700725.html,,
FTC Tree,Mini-cylindre HR 2.1,rigging,friction device,aluminium,Machinery Directive 2006/42/CE,,,50,10 kN,,,16,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=335,https://ftc-tree.com/en/rigging/4-mini-cylindre-hr-21.html,,
FTC Tree,Micro-cylindre 2.1,rigging,friction device,aluminium,Machinery Directive 2006/42/CE,,,40,8 kN,,,14,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=334,https://ftc-tree.com/en/rigging/192-micro-cylindre-2-1.html,,
FTC Tree,Argon 8 mm - 70 cm (2 sewn eyes),ppe,friction knot cord,Technora / polyester mix,EN 795:2012 Type B,10,,18,,,8,8,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=545,https://ftc-tree.com/en/climbing/229-neon-argon.html,,
FTC Tree,Argon 8 mm - 90 cm (2 sewn eyes),ppe,friction knot cord,Technora / polyester mix,EN 795:2012 Type B,10,,18,,,8,8,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=545,https://ftc-tree.com/en/climbing/229-neon-argon.html,,
FTC Tree,Argon 8 mm - by the meter,ppe,friction knot cord,Technora / polyester mix,EN 564:2014,10,,16,,,8,8,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=545,https://ftc-tree.com/en/climbing/229-neon-argon.html,,
FTC Tree,Néon 10 mm - 70 cm (2 sewn eyes),ppe,friction knot cord,Technora / polyester mix,EN 795:2012 Type B,10,,18,,,10,10,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=548,https://ftc-tree.com/en/climbing/229-neon-argon.html,,
FTC Tree,Néon 10 mm - 90 cm (2 sewn eyes),ppe,friction knot cord,Technora / polyester mix,EN 795:2012 Type B,10,,18,,,10,10,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=548,https://ftc-tree.com/en/climbing/229-neon-argon.html,,
FTC Tree,Freexion (device only),ppe,rope progression system,aluminium body / stainless steel pin,CE EN 12841:2006 Type C,,,,,150,11.5,12.5,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=230&lang=en,https://ftc-tree.com/en/climbing/230-freexion.html,,
FTC Tree,Straplink (without carabiner),no ppe,lanyard choker,100% polyester strap / steel buckles,,,,,500 kg,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=366,https://ftc-tree.com/en/climbing/181-246-straplink.html,,
FTC Tree,Straplink (with carabiner),no ppe,lanyard choker,100% polyester strap / steel buckles,,,,,500 kg,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=366,https://ftc-tree.com/en/climbing/181-246-straplink.html,,
FTC Tree,Boa 3 m,rigging,rigging sling,100% polyurethane coated polyester hollow braid 26 mm,Machinery Directive 2006/42/CE,10,,80,11 kN,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=435,https://ftc-tree.com/en/rigging/62-boa-attaching-sling.html,,
FTC Tree,Boa 4 m,rigging,rigging sling,100% polyurethane coated polyester hollow braid 26 mm,Machinery Directive 2006/42/CE,10,,80,11 kN,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=435,https://ftc-tree.com/en/rigging/62-boa-attaching-sling.html,,
FTC Tree,Super Boa 3 m,rigging,rigging sling,100% high modulus polythene coated 15 mm hollow braid,Machinery Directive 2006/42/EC,10,,130,19 kN,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=432,https://ftc-tree.com/en/rigging/195-super-boa-ftc-tree-sling.html,,
FTC Tree,Super Boa 5 m,rigging,rigging sling,100% high modulus polythene coated 15 mm hollow braid,Machinery Directive 2006/42/EC,10,,130,19 kN,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=432,https://ftc-tree.com/en/rigging/195-super-boa-ftc-tree-sling.html,,
FTC Tree,Anaconda sling 12 mm - 2 m,rigging,rigging sling,100% polyurethane coated polyester double braid 20-strand,Machinery Directive 2006/42/CE,10,,45,6.4 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=459,https://ftc-tree.com/en/rigging/63-anaconda-sling.html,,
FTC Tree,Anaconda sling 14 mm - 2.5 m,rigging,rigging sling,100% polyurethane coated polyester double braid 20-strand,Machinery Directive 2006/42/CE,10,,55,7.8 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=459,https://ftc-tree.com/en/rigging/63-anaconda-sling.html,,
FTC Tree,Anaconda sling 14 mm - 3.5 m,rigging,rigging sling,100% polyurethane coated polyester double braid 20-strand,Machinery Directive 2006/42/CE,10,,55,7.8 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=459,https://ftc-tree.com/en/rigging/63-anaconda-sling.html,,
FTC Tree,Anaconda sling 16 mm - 2.5 m,rigging,rigging sling,100% polyurethane coated polyester double braid 20-strand,Machinery Directive 2006/42/CE,10,,67,9.5 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=459,https://ftc-tree.com/en/rigging/63-anaconda-sling.html,,
FTC Tree,Anaconda sling 16 mm - 3.5 m,rigging,rigging sling,100% polyurethane coated polyester double braid 20-strand,Machinery Directive 2006/42/CE,10,,67,9.5 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=459,https://ftc-tree.com/en/rigging/63-anaconda-sling.html,,
FTC Tree,Anaconda sling 18 mm - 4.5 m,rigging,rigging sling,100% polyurethane coated polyester double braid 20-strand,Machinery Directive 2006/42/CE,10,,76,11 kN,,18,18,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=459,https://ftc-tree.com/en/rigging/63-anaconda-sling.html,,
FTC Tree,O'Ring 2 - 12 mm Katuali - 3 m,rigging,rigging sling,100% polyester double braid 16-strand / aluminium ring,Machinery Directive 2006/42/EC,10,,40,5.7 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=193&lang=en,https://ftc-tree.com/en/rigging/193-o-ring-2-ftc-tree-sling.html,,
FTC Tree,O'Ring 2 - 14 mm Katuali - 4 m,rigging,rigging sling,100% polyester double braid 16-strand / aluminium ring,Machinery Directive 2006/42/EC,10,,52,7.4 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=193&lang=en,https://ftc-tree.com/en/rigging/193-o-ring-2-ftc-tree-sling.html,,
FTC Tree,O'Ring 2 - 16 mm Katuali - 5 m,rigging,rigging sling,100% polyester double braid 16-strand / aluminium ring,Machinery Directive 2006/42/EC,10,,70,10 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=193&lang=en,https://ftc-tree.com/en/rigging/193-o-ring-2-ftc-tree-sling.html,,
FTC Tree,O'Ring 2 - 18 mm Katuali - 6 m,rigging,rigging sling,100% polyester double braid 16-strand / aluminium ring,Machinery Directive 2006/42/EC,10,,84,12 kN,,18,18,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=193&lang=en,https://ftc-tree.com/en/rigging/193-o-ring-2-ftc-tree-sling.html,,
FTC Tree,Orvet 0.70 m (yellow),rigging,rigging sling,100% polyurethane coated polyester Ø10 mm,Machinery Directive 2006/42/EC,10,,15,2 kN,,10,10,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=582,https://ftc-tree.com/en/rigging/64-orvet-rigging-sling-3701356700206.html,,
FTC Tree,Orvet 1.30 m (red),rigging,rigging sling,100% polyurethane coated polyester Ø10 mm,Machinery Directive 2006/42/EC,10,,15,2 kN,,10,10,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=582,https://ftc-tree.com/en/rigging/64-orvet-rigging-sling-3701356700206.html,,
FTC Tree,Spider Friction,rigging,rigging sling,100% polyester double braid 24-strand 16 mm,Machinery Directive 2006/42/CE,10,,59,8.4 kN,,16,16,,,FTC/PRUSFTC Y,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=422,https://ftc-tree.com/en/rigging/66-spider-friction-3701356702675.html,,
FTC Tree,Friction Ring FR1,rigging,friction ring,aluminium,Machinery Directive 2006/42/CE,,,65,13 kN,,,14,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=196&lang=en,https://ftc-tree.com/en/rigging/196-friction-ring-ftc-tree.html,,
FTC Tree,Friction Ring FR2,rigging,friction ring,aluminium,Machinery Directive 2006/42/CE,,,135,27 kN,,,20,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=196&lang=en,https://ftc-tree.com/en/rigging/196-friction-ring-ftc-tree.html,,
FTC Tree,Friction Ring FR3,rigging,friction ring,aluminium,Machinery Directive 2006/42/CE,,,240,48 kN,,,28,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=196&lang=en,https://ftc-tree.com/en/rigging/196-friction-ring-ftc-tree.html,,
FTC Tree,Sting & Stay size S,no ppe,climbing spurs,stainless steel shank / leather calf pads / stainless steel gaffs,not PPE,,,,,,,,,,FTC/SAS-PS2,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=179&lang=en,https://ftc-tree.com/en/rigging/179-204-sting-stay-climbing-spurs.html,,
FTC Tree,Sting & Stay size L,no ppe,climbing spurs,stainless steel shank / leather calf pads / stainless steel gaffs,not PPE,,,,,,,,,,FTC/SAS-PS2,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=179&lang=en,https://ftc-tree.com/en/rigging/179-204-sting-stay-climbing-spurs.html,,
FTC Tree,Chainsaw strop (Leash),no ppe,tool strop,Kevlar reinforced polyurethane / polyamide strap / stainless steel ring,not PPE,,,0.88,,,,,,,,,https://ftc-tree.com/en/-accessories/5-chainsaw-strop-3701356700077.html,,
FTC Tree,Klik N'Ka climbing spurs,no ppe,climbing spurs,aluminium shanks / epoxy-glass fibre + carbon shells / forged stainless steel gaffs / EVA foam,not PPE,,,,,,,,,,FTC/KNK-E,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=222&lang=en,https://ftc-tree.com/en/rigging/222-klik-n-ka-climbing-spurs.html,,
FTC Tree,Donut,rigging,rigging block,aluminium sideplates+sheave / stainless steel inner ring,Machinery Directive 2006/42/EC,,,300-400,60-80 kN,,,22,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=240&lang=en,https://ftc-tree.com/en/accueil/240-donut-rigging-block.html,,
FTC Tree,Equilibre 14 mm - 7 m,rigging,rigging sling,100% polyurethane coated polyester double braid 20-strand 14 mm,Machinery Directive 2006/42/CE,10,,38.2,5 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=425,https://ftc-tree.com/en/rigging/65-equilibre-ftc-tree-sling-3701356702705.html,,
FTC Tree,Tenex Loop 14 mm - 1 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 14 mm,Machinery Directive 2006/42/CE,10,,151,21.5 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=249&lang=en,https://ftc-tree.com/en/rigging/249-ADJUSTABLE-SLING-tenex-loop.html,,
FTC Tree,Tenex Loop 16 mm - 2 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 16 mm,Machinery Directive 2006/42/CE,10,,174,24.8 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=249&lang=en,https://ftc-tree.com/en/rigging/249-ADJUSTABLE-SLING-tenex-loop.html,,
FTC Tree,Tenex DNA 16 mm - 2 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 16 mm / aluminium FR2 ring,Machinery Directive 2006/42/EC,10,,117,16.7 kN,,16,16,,,FTC/ETDNA16T2-2,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=246&lang=en,https://ftc-tree.com/en/rigging/246-ATTACHING-SLING-WITH-LOOPS-TENEX-DNA.html,,
FTC Tree,Tenex DNA 16 mm - 3 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 16 mm / aluminium FR2 ring,Machinery Directive 2006/42/EC,10,,117,16.7 kN,,16,16,,,FTC/ETDNA16T2-3,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=246&lang=en,https://ftc-tree.com/en/rigging/246-ATTACHING-SLING-WITH-LOOPS-TENEX-DNA.html,,
FTC Tree,Boa Tenex 12 mm - 1.5 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 12 mm,Machinery Directive 2006/42/EC,10,,97,13.8 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=245&lang=en,https://ftc-tree.com/en/rigging/245-attaching-sling-boa-tenex.html,,
FTC Tree,Boa Tenex 12 mm - 2.5 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 12 mm,Machinery Directive 2006/42/EC,10,,97,13.8 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=245&lang=en,https://ftc-tree.com/en/rigging/245-attaching-sling-boa-tenex.html,,
FTC Tree,Boa Tenex 14 mm - 1.5 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 14 mm,Machinery Directive 2006/42/EC,10,,119,17 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=245&lang=en,https://ftc-tree.com/en/rigging/245-attaching-sling-boa-tenex.html,,
FTC Tree,Boa Tenex 14 mm - 2.5 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 14 mm,Machinery Directive 2006/42/EC,10,,119,17 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=245&lang=en,https://ftc-tree.com/en/rigging/245-attaching-sling-boa-tenex.html,,
FTC Tree,Boa Tenex 16 mm - 4 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 16 mm,Machinery Directive 2006/42/EC,10,,136,19.4 kN,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=245&lang=en,https://ftc-tree.com/en/rigging/245-attaching-sling-boa-tenex.html,,
FTC Tree,Vipere Tenex R 16 mm - 2.5 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 16 mm / aluminium FR2 ring,Machinery Directive 2006/42/EC,10,,,,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=248&lang=en,https://ftc-tree.com/en/rigging/248-adjustable-sling-vipere-tenex-r.html,,
FTC Tree,Vipere Tenex R 16 mm - 3.5 m,rigging,rigging sling,100% polyester Samthane-coated hollow braid 12-strand 16 mm / aluminium FR2 ring,Machinery Directive 2006/42/EC,10,,,,,16,16,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=248&lang=en,https://ftc-tree.com/en/rigging/248-adjustable-sling-vipere-tenex-r.html,,
FTC Tree,Tenex 2R 14 mm - 1.1 m,rigging,rigging cambium saver,100% polyester Samthane-coated hollow braid 12-strand 14 mm / 2x aluminium FR2 ring,Machinery Directive 2006/42/CE,10,,,,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=247&lang=en,https://ftc-tree.com/en/rigging/247-ATTACHING-SLING-WITH-TWO-FRICTION-RING-tenex-2r.html,,
FTC Tree,Stable Braid 12 mm (1 splice),rigging,rigging rope,100% polyester Samthane-coated double braid 16-strand,Machinery Directive 2006/42/EC,10,,46,6.5 kN,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=251&lang=en,https://ftc-tree.com/en/rigging/251-rigging-rope-stable-braid.html,,
FTC Tree,Stable Braid 14 mm (1 splice),rigging,rigging rope,100% polyester Samthane-coated double braid 16-strand,Machinery Directive 2006/42/EC,10,,55,7.8 kN,,14,14,,,,https://ftc-tree.com/en/module/pixel_product_pdf/download?id=251&lang=en,https://ftc-tree.com/en/rigging/251-rigging-rope-stable-braid.html,,
FALL SAFE,LITE HARNESS,ppe,Harnesses,Polyester / Polyamide / Aluminium / Steel,CE - EN361:2002,10,,,,140,,,,,FS242-S/M,https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf,https://fallsafe-online.com/product/fs242,,
FALL SAFE,LITE HARNESS,ppe,Harnesses,Polyester / Polyamide / Aluminium / Steel,CE - EN361:2002,10,,,,140,,,,,FS242-L/XL,https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf,https://fallsafe-online.com/product/fs242,,
FALL SAFE,LITE HARNESS,ppe,Harnesses,Polyester / Polyamide / Aluminium / Steel,CE - EN361:2002,10,,,,140,,,,,FS242-XXL,https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf,https://fallsafe-online.com/product/fs242,,
FALL SAFE,LITE EVO HARNESS,ppe,Harnesses,Polyester / Polyamide / Aluminium / Steel,CE - EN361:2002,10,,,,140,,,,,FS242EVO-S/M,https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf,https://fallsafe-online.com/product/fs242evo,,
FALL SAFE,LITE EVO HARNESS,ppe,Harnesses,Polyester / Polyamide / Aluminium / Steel,CE - EN361:2002,10,,,,140,,,,,FS242EVO-L/XL,https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf,https://fallsafe-online.com/product/fs242evo,,
FALL SAFE,LITE EVO HARNESS,ppe,Harnesses,Polyester / Polyamide / Aluminium / Steel,CE - EN361:2002,10,,,,140,,,,,FS242EVO-XXL,https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf,https://fallsafe-online.com/product/fs242evo,,
